feature;sd
MAXLONGLONG;1
ULONGLONG_MAX;1
isnan;1
__mips__;3
HAS_TEST_AND_SET;2
HAVE_ISINF;1
UVSIZE;5
WARN_AMBIGUOUS;1
NEED_grok_oct_GLOBAL;1
RTLD_NOW;11
__COM_ERR_H__;2
USE_PPC_LWARX_MUTEX_HINT;1
USE_LONG_DOUBLE;2
HAVE_EDITLINE_HISTORY_H;1
BTREE_BUILD_STATS;4
DPPP_PL_parser_NO_DUMMY;1
yytnamerr;8
WORDS_BIGENDIAN;20
ECPG_SQLTYPES_H;1
YYSTACK_ALLOC;8
SIGTERM;2
TRGM_REGEXP_DEBUG;5
ETIMEDOUT;1
DEBUG_IDENTIFY_TIMEZONE;17
WARN_MALLOC;1
SvUV;1
WARN_EXITING;1
PTR2IV;1
IGNORE_LONGLEXEME;2
dTHX;1
sv_usepvn_mg;1
snprintf;3
WARN_IO;1
FSDB;3
ULONG_MAX;2
PERL_MAGIC_uvar;1
HAVE_KRB5_ERROR_E_DATA;1
WARN_UTF8;1
WARN_VOID;1
VOIDFLAGS;1
newSVuv;1
CopFILE_set;2
O_DSYNC;2
dTHXa;1
EINPROGRESS;1
DPPP_NAMESPACE;1
PX_DEBUG;1
mPUSHn;1
__aarch64;1
EAI_MEMORY;1
HAVE_SRANDOM;1
_STRING_H;16
HAVE_SIG_ATOMIC_T;1
sv_2pv_flags;1
YYFAIL;8
call_sv;2
HAVE_GETIFADDRS;1
__NOT_USED__;2
HAVE_LINUX_EIDRM_BUG;1
HAVE_LL_CONSTANTS;1
HAVE_INT_OPTRESET;4
DEFSV;1
__NetBSD__;6
HAVE_NETINET_TCP_H;8
PERL_LONG_MIN;1
PTR2NV;1
SvREFCNT_inc_NN;1
KEEPONLYALNUM;1
PERL_UCHAR_MAX;1
SEM_FAILED;1
IV_MIN;4
PERL_MAGIC_sv;1
PERLIO_FUNCS_CONST;1
RLIMIT_CORE;6
EADDRINUSE;1
HAVE_DECL_FDATASYNC;1
CATCACHE_FORCE_RELEASE;4
HUGE_VAL;2
WARN_PORTABLE;1
EAGAIN;14
CopSTASH_set;2
IS_NUMBER_NEG;1
PERL_MAGIC_tiedscalar;1
PTR2nat;1
mXPUSHu;1
DEBUG_DEADLOCK;4
EAI_SERVICE;1
SIO_KEEPALIVE_VALS;6
fseeko;1
NEED_sv_setpvf_mg;2
USE_LOCALE_COLLATE;1
sv_catpvf_mg;2
TCP_KEEPINTVL;3
YYMALLOC;16
HAVE_MINIDUMP_TYPE;1
NEED_newSVpvn_share;2
XST_mUV;1
sv_catpv_mg;1
USE_THREADS;1
WARN_PARENTHESIS;1
PERL_MAGIC_overload_elem;1
PLPERL_HAVE_UID_GID;1
SvPV_nomg;1
DEBUG_QUERY;4
HAVE_RL_COMPLETION_APPEND_CHARACTER;2
IS_NUMBER_NOT_INT;1
RLIMIT_STACK;1
IVTYPE;4
YYSTACK_RELOCATE;8
GIST_DEBUG;5
CopFILE;2
OPEN_DATASYNC_FLAG;4
DEBUG_BOUNDED_SORT;4
HAVE_GSSAPI_H;3
cray;1
YYTOKEN_TABLE;16
__hpux;4
TRACEABLE_CLAMP;3
USE_BSEARCH_IF_NXIP_GREATER;1
newSVpvn_share;2
USE_PPC_LWSYNC;2
MAXUINT;1
WILDABBR;1
REG_DEBUG;22
WARN_UNTIE;1
PERL_OBJECT;1
HAVE_STRTOQ;1
TOAST_INDEX_HACK;6
DIVUNION;2
load_module;2
PoisonNew;1
HAVE_FUNCNAME__FUNC;1
my_strlcat;1
XSprePUSH;1
NVef;1
PERL_PV_PRETTY_ELLIPSES;1
WARN_PACK;1
lint;28
PERL_MAGIC_sigelem;1
PROFILE_PID_DIR;2
__hppa__;2
BYTBITS;1
newSVpvs_flags;1
SvUVx;1
MYMALLOC;1
HAVE_XMLSTRUCTUREDERRORCONTEXT;3
_SIZEOF_ADDR_IFREQ;1
__ia64;11
CopSTASH_eq;2
USE_CRACKLIB;2
get_hv;1
WARN_BAREWORD;1
__DragonFly__;1
LARGEDATA;3
PERL_MAGIC_vstring;1
PERL_MAGIC_backref;1
HAVE_DLOPEN;14
WARN_PIPE;1
EBCDIC;1
EXEC_NESTLOOPDEBUG;1
WARN_UNINITIALIZED;1
PERL_USHORT_MIN;1
SHA1_DIGEST_LENGTH;1
AVGSECSPERYEAR;1
LWLOCK_STATS;7
NEED_pv_pretty;2
YYINITDEPTH;8
LONGLONGSIZE;1
YYSTYPE_IS_TRIVIAL;8
INT_MAX;1
NEED_sv_2pv_nolen_GLOBAL;1
PGDLLIMPORT;15
PERL_ABS;1
NEED_sv_setpvf_mg_nocontext_GLOBAL;1
IS_NUMBER_NAN;1
NEED_pv_display_GLOBAL;1
ENOTSOCK;1
USE_LDAP;11
NOT_USED;112
USE_SSL_ENGINE;4
__ia64__;10
USE_INTEGER_DATETIMES;2
SLEEP_ON_ASSERT;1
FDDEBUG;2
O_RANDOM;1
YYTYPE_INT8;8
_cplusplus;2
SVf_UTF8;1
EOPNOTSUPP;1
SvPV_force_flags_mutable;1
TRACEABLE_FREE;2
NEED_warner;2
NEED_sv_2pv_flags;3
free;17
newSVpvn_utf8;1
DISABLE_MAX_PRIVILEGE;3
REALLOC;1
WPARSER_TRACE;7
DISCARD;1
HAVE_DECL_POSIX_FADVISE;1
PyVarObject_HEAD_INIT;1
BLCKSZ;1
HAVE_GETOPT_LONG;1
VAL_CFLAGS;1
TYPE_BIT;1
isascii;1
HAVE_SIGPROCMASK;3
WARN_ALL;1
HAVE_FP_CLASS;2
PERL_MAGIC_utf8;1
ENOTSUP;2
STATIC;1
DEC_DIGITS;34
MAXINT;3
__hppa;1
SV_COW_DROP_PV;1
ALLOW_DANGEROUS_LO_FUNCTIONS;2
WARN_REDEFINE;1
NO_XSLOCKS;1
isASCII;2
HAVE_FSYNC_WRITETHROUGH;6
ftello;1
OPENSSL_NO_ENGINE;1
PS_USE_SETPROCTITLE;2
HAVE_SYSLOG;12
HAVE_GETRUSAGE;2
POSIX_FADV_DONTNEED;4
NI_NAMEREQD;1
UNICODE_CONVERSION;1
TEST_OLDSERXID;1
aTHX;1
CHECK_WRITE_VS_EXTEND;2
X509_V_FLAG_CRL_CHECK;2
WARN_THREADS;1
IVdf;1
__darwin__;7
HAVE_STRTOULL;3
gai_strerror;1
EAI_BADFLAGS;1
