branch;line;nd
#ifdef LIBXML_EXPR_ENABLED;688;1
#else;690;1
#ifdef LIBXML_SCHEMAS_ENABLED;694;1
#else;696;1
#ifdef LIBXML_SCHEMATRON_ENABLED;700;1
#else;702;1
#ifdef LIBXML_MODULES_ENABLED;706;1
#else;708;1
#ifdef LIBXML_DEBUG_ENABLED;712;1
#else;714;1
#ifdef DEBUG_MEMORY_LOCATION;718;1
#else;720;1
#ifdef LIBXML_DEBUG_RUNTIME;724;1
#else;726;1
#ifdef LIBXML_ZLIB_ENABLED;730;1
#else;732;1
#ifdef LIBXML_LZMA_ENABLED;736;1
#else;738;1
#ifdef LIBXML_ICU_ENABLED;742;1
#else;744;1
#ifdef LIBXML_SAX1_ENABLED;755;1
#else;759;1
#ifdef SAX2;1066;1
#ifdef LIBXML_PUSH_ENABLED;1240;1
#ifndef XML_XML_NAMESPACE;1956;1
#ifdef DEBUG;2064;1
#ifdef DEBUG;2139;1
#ifdef DEBUG;2247;1
#ifdef DEBUG;2284;1
#ifdef DEBUG;2329;1
#ifdef DEBUG;2392;1
#ifdef DEBUG;2457;1
#ifdef LIBXML_CATALOG_ENABLED;3556;1
#ifdef LIBXML_CATALOG_ENABLED;3702;1
#ifdef LIBXML_LEGACY_ENABLED;5089;1
#ifdef LIBXML_LEGACY_ENABLED;5190;1
#ifdef LIBXML_LEGACY_ENABLED;5224;1
#ifdef LIBXML_SAX1_ENABLED;5689;1
#ifdef LIBXML_SAX1_ENABLED;6744;1
#ifdef LIBXML_SAX1_ENABLED;6748;1
