Class,Methods,Over-exposed methods
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
FieldItemSummary in edu::umd::cs::findbugs::detect (Class),6,0
anonymous(ICodeBaseIterator) in edu::umd::cs::findbugs::classfile::impl::ClassPathBuilder::DiscoveredCodeBase.iterator() (Class),2,0
SourceSinkInfo in edu::umd::cs::findbugs::ba::jsr305 (Class),19,0
IntAnnotationTest in edu::umd::cs::findbugs (Class),1,0
anonymous(javax.swing.event.MenuListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),3,0
anonymous(DefaultHighlighter) in edu::umd::cs::findbugs::gui::FindBugsFrame.postInitComponents() (Class),1,0
ThrownException in edu::umd::cs::findbugs::ba::type (Class),8,0
LockSet in edu::umd::cs::findbugs::ba (Class),20,2
LineNumberMapBuilder in edu::umd::cs::findbugs::ba::SourceFile (Class),4,1
DefinitelyNullSet in edu::umd::cs::findbugs::ba::npe2 (Class),22,5
Footprint in edu::umd::cs::findbugs (Class),10,5
LocalDirectoryEntry in edu::umd::cs::findbugs::ba::URLClassPath (Class),4,0
IsNullValueDataflowFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
IErrorLogger in edu::umd::cs::findbugs::classfile (Class),5,0
CommandLine in edu::umd::cs::findbugs::workflow::ObfuscateBugs (Class),3,0
ComparableField in edu::umd::cs::findbugs::ba (Class),0,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.createMainMenuBar() (Class),1,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
UnpackedBytecodeCallback in edu::umd::cs::findbugs::classfile::engine::bcel (Class),3,0
anonymous(ICodeBaseIterator) in edu::umd::cs::findbugs::classfile::impl::SingleFileCodeBase.iterator() (Class),3,0
IntCast2LongAsInstant in edu::umd::cs::findbugs::detect (Class),5,0
Constant in edu::umd::cs::findbugs::classfile::engine::ClassParser (Class),1,0
InheritanceGraphVisitor in edu::umd::cs::findbugs::ba::ch (Class),2,0
anonymous(OverallClassificationFilter) in edu::umd::cs::findbugs::gui2::ViewFilter::OverallClassificationFilter (Class),1,0
anonymous(java.awt.event.WindowAdapter) in edu::umd::cs::findbugs::gui::ConfigureDetectorsDialog.initComponents() (Class),2,0
SystemProperty in edu::umd::cs::findbugs::anttask::AbstractFindBugsTask (Class),5,3
TypeDataflowFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
NotImplementedYetException in edu::umd::cs::findbugs::util (Class),1,0
ChurnCommandLine in edu::umd::cs::findbugs::workflow::Churn (Class),3,0
SplashFrame in edu::umd::cs::findbugs::gui2 (Class),3,1
ZipFileCodeBaseEntry in edu::umd::cs::findbugs::classfile::impl (Class),9,0
anonymous(Callable) in edu::umd::cs::findbugs::gui2::MainFrameLoadSaveHelper.saveAnalysis() (Class),1,0
anonymous(WindowAdapter) in edu::umd::cs::findbugs::gui2::PropertiesDialog.PropertiesDialog() (Class),1,0
CloudPlugin in edu::umd::cs::findbugs::cloud (Class),12,2
Pair in edu::umd::cs::findbugs::ba::npe::UsagesRequiringNonNullValues (Class),2,0
CheckBcel in edu::umd::cs::findbugs (Class),4,1
FindNonSerializableStoreIntoSession in edu::umd::cs::findbugs::detect (Class),5,0
AnnotationValue in edu::umd::cs::findbugs::classfile::analysis (Class),10,0
JUnitJarRunner in edu::umd::cs::findbugs::tools::junit (Class),8,1
FactoryChooser in edu::umd::cs::findbugs::Plugin (Class),1,0
NewProjectWizard in edu::umd::cs::findbugs::gui2 (Class),9,1
ReversePostfixComparator in edu::umd::cs::findbugs::ba::ReversePostOrder (Class),2,0
FilesystemCodeBaseLocator in edu::umd::cs::findbugs::classfile::impl (Class),7,1
CloudReport in edu::umd::cs::findbugs::workflow (Class),2,0
RedoAnalysisCallback in edu::umd::cs::findbugs::gui2::BugLoader (Class),4,0
AnalysisCache in edu::umd::cs::findbugs::classfile::impl (Class),29,1
anonymous(Runnable) in edu::umd::cs::findbugs::util::TestDesktopIntegration.main() (Class),1,0
StackedFilterMatcher in edu::umd::cs::findbugs::gui2 (Class),11,1
NotMatcher in edu::umd::cs::findbugs::filter (Class),7,0
BackdateHistoryUsingSource in edu::umd::cs::findbugs::workflow (Class),2,0
anonymous(XPathAttributeCreator) in edu::umd::cs::findbugs::ml::ConvertToARFF::C2ACommandLine.handleOptionWithArgument() (Class),1,0
Builder in edu::umd::cs::findbugs::classfile::analysis::MethodInfo (Class),20,0
Visit in edu::umd::cs::findbugs::graph::AbstractDepthFirstSearch (Class),4,3
LineNumberMap in edu::umd::cs::findbugs::ba (Class),6,0
ValueNumberDataflowFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
anonymous(IErrorLogger) in edu::umd::cs::findbugs::gui2::SourceDirectoryWizard.nextButtonActionPerformed()::anonymous(Thread).run() (Class),5,0
LockCheckerFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
GenerateUpdateXml in edu::umd::cs::findbugs::tools (Class),1,0
LoadDataflowFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
anonymous(PluginUpdateListener) in edu::umd::cs::findbugs::DetectorFactoryCollection.getUpdates() (Class),1,0
AnyMethodReturnValueStreamFactory in edu::umd::cs::findbugs::detect (Class),3,0
anonymous(WindowAdapter) in edu::umd::cs::findbugs::gui2::DisplayNonmodelMessage.displayNonmodelMessage() (Class),1,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
anonymous(Sortables) in edu::umd::cs::findbugs::gui2::Sortables (Class),4,0
TypeQualifierNullnessAnnotationDatabase in edu::umd::cs::findbugs::ba::npe (Class),12,0
IOStreamFactory in edu::umd::cs::findbugs::detect (Class),2,0
WarningComparator in edu::umd::cs::findbugs (Class),2,0
DoInsideDoPrivileged in edu::umd::cs::findbugs::detect (Class),5,0
DisplayMe in edu::umd::cs::findbugs::gui2::SourceCodeDisplay (Class),1,0
anonymous(Sortables) in edu::umd::cs::findbugs::gui2::Sortables (Class),3,0
MultiversionBugInstanceComparator in edu::umd::cs::findbugs::SortedBugCollection (Class),3,1
TrainingDetector in edu::umd::cs::findbugs (Class),0,0
DynamicStringType in edu::umd::cs::findbugs::detect::FindRefComparison (Class),6,1
PossibleObligationTransfer in edu::umd::cs::findbugs::detect::FindUnsatisfiedObligation (Class),4,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
Bits in edu::umd::cs::findbugs::ba::jsr305::FlowValue (Class),1,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.createMainMenuBar() (Class),1,0
FindNonShortCircuit in edu::umd::cs::findbugs::detect (Class),11,0
anonymous(DiscoverSourceDirectories.Progress) in edu::umd::cs::findbugs::gui2::SourceDirectoryWizard.nextButtonActionPerformed()::anonymous(Thread).run() (Class),9,0
CommandLine in edu::umd::cs::findbugs::config (Class),17,0
ClassNodeAnalysisEngine in edu::umd::cs::findbugs::classfile::engine::asm (Class),3,1
anonymous(OverallClassificationFilter) in edu::umd::cs::findbugs::gui2::ViewFilter::OverallClassificationFilter (Class),1,0
ProjectSelector in edu::umd::cs::findbugs::gui2::MainFrame (Class),2,0
ShowHelp in edu::umd::cs::findbugs (Class),3,1
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
FilterFactory in edu::umd::cs::findbugs::gui2 (Class),8,0
FindUseOfNonSerializableValue in edu::umd::cs::findbugs::detect (Class),6,0
anonymous(AnalysisLocal) in edu::umd::cs::findbugs::ba::AnalysisContext.<Initializer>() (Class),1,0
SignatureParserTest in edu::umd::cs::findbugs::ba (Class),3,0
JavaScanner in edu::umd::cs::findbugs::sourceViewer (Class),7,4
AcmpCondition in edu::umd::cs::findbugs::ba::npe2 (Class),4,0
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui2::AboutDialog.initComponents() (Class),1,0
StartTime in edu::umd::cs::findbugs (Class),1,0
SignatureUtil in edu::umd::cs::findbugs::filter (Class),4,0
anonymous(BugAction) in edu::umd::cs::findbugs::gui2::CloudCommentsPane.submitComment() (Class),1,0
State in edu::umd::cs::findbugs::ba::bcp::PatternMatcher (Class),19,12
Info in edu::umd::cs::findbugs::detect::FindUnrelatedTypesInGenericContainer (Class),2,0
Builder in edu::umd::cs::findbugs::classfile::analysis::FieldInfo (Class),5,0
PrintingBugReporter in edu::umd::cs::findbugs (Class),8,0
AbstractClassificationAttribute in edu::umd::cs::findbugs::ml::ConvertToARFF (Class),4,0
AnalysisRun in edu::umd::cs::findbugs::gui (Class),15,4
WarningDecorator in edu::umd::cs::findbugs::detect::FindRefComparison (Class),1,0
SpecialTypeAnalysis in edu::umd::cs::findbugs::detect::FindRefComparison (Class),3,0
CheckClassfileVersion in edu::umd::cs::findbugs::tools (Class),2,0
LocalNameLookup in edu::umd::cs::findbugs::cloud::username (Class),2,0
NoOpErrorLogger in edu::umd::cs::findbugs::DiscoverSourceDirectories (Class),6,0
anonymous(OverallClassificationFilter) in edu::umd::cs::findbugs::gui2::ViewFilter::OverallClassificationFilter (Class),1,0
ClassNameMismatchException in edu::umd::cs::findbugs::classfile (Class),2,0
MineBugHistoryCommandLine in edu::umd::cs::findbugs::workflow::MineBugHistory (Class),3,0
ObfuscateTest in edu::umd::cs::findbugs (Class),2,0
JUnitDetectorAdapter in edu::umd::cs::findbugs (Class),8,1
CFGDetector in edu::umd::cs::findbugs::bcel (Class),4,0
LiveLocalStoreAnalysis in edu::umd::cs::findbugs::ba (Class),15,0
FieldAnnotation in edu::umd::cs::findbugs (Class),27,4
AnnotationRetentionDatabase in edu::umd::cs::findbugs::ba (Class),4,0
Item in edu::umd::cs::findbugs::OpcodeStack (Class),67,29
anonymous(JavaClassAndMethodChooser) in edu::umd::cs::findbugs::ba::Hierarchy.<Initializer>() (Class),2,0
ParameterSignatureListFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
anonymous(ZipElementHandler) in edu::umd::cs::findbugs::workflow::RejarClassesForAnalysis.execute() (Class),1,0
UselessSubclassMethod in edu::umd::cs::findbugs::detect (Class),10,0
anonymous(RelationalOp) in edu::umd::cs::findbugs::filter::RelationalOp.<Initializer>() (Class),1,0
CallToUnconditionalThrower in edu::umd::cs::findbugs::detect (Class),5,0
Error in edu::umd::cs::findbugs::AbstractBugReporter (Class),7,2
UnreadFieldsData in edu::umd::cs::findbugs::detect (Class),11,2
AbstractBugReporter in edu::umd::cs::findbugs (Class),24,2
MissingClassException in edu::umd::cs::findbugs::ba (Class),6,1
ByteCodePatternDetector in edu::umd::cs::findbugs (Class),8,2
OnlineCloud in edu::umd::cs::findbugs::cloud (Class),0,0
FindBugsFileFilter in edu::umd::cs::findbugs::gui2 (Class),1,0
anonymous(InheritableThreadLocal) in edu::umd::cs::findbugs::ba::AnalysisContext.<Initializer>() (Class),1,0
New in edu::umd::cs::findbugs::ba::bcp (Class),2,0
anonymous(KeyAdapter) in edu::umd::cs::findbugs::gui2::NewProjectWizard.NewProjectWizard() (Class),1,0
SingleInstruction in edu::umd::cs::findbugs::ba::bcp (Class),3,0
OutputStreamXMLOutput in edu::umd::cs::findbugs::xml (Class),23,0
anonymous(RunnableWithExceptions) in edu::umd::cs::findbugs::ba::ch::Subtypes2Test.testEasyFirstCommonSuperclass() (Class),1,0
anonymous(AbstractFieldAnnotationVisitor) in edu::umd::cs::findbugs::classfile::engine::ClassParserUsingASM.parse()::anonymous(ClassVisitor).visitField() (Class),2,0
XMethodParameter in edu::umd::cs::findbugs::ba (Class),7,0
FindOpenStream in edu::umd::cs::findbugs::detect (Class),9,0
LockChecker in edu::umd::cs::findbugs::ba (Class),3,0
ObligationPolicyDatabaseAction in edu::umd::cs::findbugs::ba::obl (Class),6,2
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.setViewMenu() (Class),1,0
ReturnPathTypeDataflowFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
Matcher in edu::umd::cs::findbugs::filter (Class),2,0
anonymous(javax.swing.event.HyperlinkListener) in edu::umd::cs::findbugs::gui2::AboutDialog.initComponents() (Class),1,0
anonymous(InvocationHandler) in edu::umd::cs::findbugs::ba::jsr305::TypeQualifierValue.TypeQualifierValue() (Class),1,0
CheckTypeQualifiers in edu::umd::cs::findbugs::detect (Class),17,0
Cloud in edu::umd::cs::findbugs::cloud (Class),69,4
LiveLocalStoreDataflowFactory in edu::umd::cs::findbugs::classfile::engine::bcel (Class),2,1
FieldSummary in edu::umd::cs::findbugs::ba (Class),16,0
ObfuscateBugs in edu::umd::cs::findbugs::workflow (Class),5,0
SimilarClassSet in edu::umd::cs::findbugs::model (Class),5,1
anonymous(OutEdges2) in edu::umd::cs::findbugs::classfile::analysis::ClassInfo.computeMethodsInCallOrder() (Class),2,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::SplashFrame::Viewer.Viewer() (Class),1,0
FindBugsTask in edu::umd::cs::findbugs::anttask (Class),44,0
Debug in edu::umd::cs::findbugs::ba (Class),1,0
StaticCalendarDetector in edu::umd::cs::findbugs::detect (Class),9,0
anonymous(MouseAdapter) in edu::umd::cs::findbugs::gui2::CheckBoxList.CheckBoxList() (Class),1,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.setViewMenu() (Class),1,0
InnerClassAccessMap in edu::umd::cs::findbugs::ba (Class),9,0
GUISaveState in edu::umd::cs::findbugs::gui2 (Class),43,9
OSXAdapter in edu::umd::cs::findbugs::gui2 (Class),7,0
anonymous(java.awt.event.FocusAdapter) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
ReversePostOrder in edu::umd::cs::findbugs::ba (Class),1,0
DetectorFactoryChooser in edu::umd::cs::findbugs (Class),2,0
GeneralWarningProperty in edu::umd::cs::findbugs::props (Class),2,0
UninstallClickListener in edu::umd::cs::findbugs::gui2::PreferencesFrame (Class),2,0
MainFrameHelper in edu::umd::cs::findbugs::gui2 (Class),8,1
anonymous(java.awt.event.ActionListener) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
NullType in edu::umd::cs::findbugs::ba::type (Class),5,0
FatalException in edu::umd::cs::findbugs (Class),3,0
ICodeBaseEntry in edu::umd::cs::findbugs::classfile (Class),6,3
anonymous(RunnableWithExceptions) in edu::umd::cs::findbugs::ba::ch::Subtypes2Test.testArrays() (Class),1,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.createMainMenuBar() (Class),1,0
CommandLineUiCallback in edu::umd::cs::findbugs (Class),17,1
OpcodeStackDetector in edu::umd::cs::findbugs::bcel (Class),9,0
MultithreadedInstanceAccess in edu::umd::cs::findbugs::detect (Class),8,0
FindNullDeref in edu::umd::cs::findbugs::detect (Class),42,1
ExceptionSet in edu::umd::cs::findbugs::ba::type (Class),23,2
NonNullSpecification in edu::umd::cs::findbugs::ba::npe (Class),5,0
ByteCodePatternMatch in edu::umd::cs::findbugs::ba::bcp (Class),8,0
Profile in edu::umd::cs::findbugs::log::Profiler (Class),5,0
InvocationInfo in edu::umd::cs::findbugs::detect::InitializationChain (Class),1,0
FBFileChooser in edu::umd::cs::findbugs::gui2 (Class),9,1
NamingProperty in edu::umd::cs::findbugs::detect::Naming (Class),2,0
ValueNumberDataflow in edu::umd::cs::findbugs::ba::vna (Class),4,0
anonymous(RunnableWithExceptions) in edu::umd::cs::findbugs::ba::ch::Subtypes2Test.testStringSubtypeOfObject() (Class),1,0
NoteSuppressedWarnings in edu::umd::cs::findbugs::detect (Class),9,0
GUI2CommandLine in edu::umd::cs::findbugs::gui2 (Class),11,6
anonymous(java.awt.event.FocusAdapter) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
BugFiler in edu::umd::cs::findbugs::cloud (Class),3,0
SuspiciousThreadInterrupted in edu::umd::cs::findbugs::detect (Class),4,0
anonymous(DefaultTableCellRenderer) in edu::umd::cs::findbugs::gui::DefaultSortedTableModel.DefaultSortedTableModel() (Class),1,0
anonymous(AnalysisLocal) in edu::umd::cs::findbugs::ba::ClassContext.<Initializer>() (Class),1,0
LaunchBrowser in edu::umd::cs::findbugs::util (Class),8,0
MainFrameMenu in edu::umd::cs::findbugs::gui2 (Class),16,2
ParameterProperty in edu::umd::cs::findbugs::ba::interproc (Class),15,0
DelegatingRepositoryLookupFailureCallback in edu::umd::cs::findbugs::ba::AnalysisCacheToAnalysisContextAdapter (Class),6,0
anonymous(DataflowValueChooser) in edu::umd::cs::findbugs::detect::FindNullDeref.examineCallSite() (Class),1,0
PatternElement in edu::umd::cs::findbugs::ba::bcp (Class),19,2
IO in edu::umd::cs::findbugs::io (Class),12,0
PrintingCommandLine in edu::umd::cs::findbugs::PrintingBugReporter (Class),5,2
IdStringAttribute in edu::umd::cs::findbugs::ml::ConvertToARFF (Class),6,0
RememberedBug in edu::umd::cs::findbugs::detect::FindMaskedFields (Class),1,0
ExplicitSerialization in edu::umd::cs::findbugs::detect (Class),3,0
ValidatorClassLoader in edu::umd::cs::findbugs::ba::jsr305 (Class),3,0
anonymous(WindowAdapter) in edu::umd::cs::findbugs::gui2::NewFilterFrame.NewFilterFrame() (Class),1,0
PrintAppVersion in edu::umd::cs::findbugs::workflow (Class),1,0
RegenerateClassFeatures in edu::umd::cs::findbugs::model (Class),4,0
FindBugsFBAFileFilter in edu::umd::cs::findbugs::gui2 (Class),5,0
anonymous(TypeCategory) in edu::umd::cs::findbugs::ba::generic::GenericUtilities::TypeCategory (Class),2,0
AWTEventQueueExecutor in edu::umd::cs::findbugs (Class),7,1
CheckCallSitesAndReturnInstructions in edu::umd::cs::findbugs::detect::NoiseNullDeref (Class),0,0
ByteCodePattern in edu::umd::cs::findbugs::ba::bcp (Class),9,1
PostDominatorsAnalysis in edu::umd::cs::findbugs::ba (Class),4,0
BugReporterDecorator in edu::umd::cs::findbugs::bugReporter (Class),2,0
AbstractMethodVisitor in edu::umd::cs::findbugs::classfile::engine (Class),24,1
CompoundMethodChooser in edu::umd::cs::findbugs::ba (Class),3,0
IClassScreener in edu::umd::cs::findbugs (Class),2,1
JavaClassAndMethod in edu::umd::cs::findbugs::ba (Class),13,0
anonymous(javax.swing.event.HyperlinkListener) in edu::umd::cs::findbugs::gui2::AboutDialog.initComponents() (Class),1,0
AbstractCloudTest in edu::umd::cs::findbugs::cloud (Class),38,0
HelpRequestedException in edu::umd::cs::findbugs::config::CommandLine (Class),1,1
BugInstanceByClassComparator in edu::umd::cs::findbugs::gui::FindBugsFrame (Class),3,0
anonymous(Sortables) in edu::umd::cs::findbugs::gui2::Sortables (Class),3,0
LocalArchiveEntry in edu::umd::cs::findbugs::ba::URLClassPath (Class),4,0
anonymous(Comparator) in edu::umd::cs::findbugs::gui2::Sortables.Sortables() (Class),1,0
ListBugDatabaseInfo in edu::umd::cs::findbugs::workflow (Class),3,0
DefaultEncodingAnnotation in edu::umd::cs::findbugs::detect::DefaultEncodingDetector (Class),3,0
anonymous(java.awt.event.FocusAdapter) in edu::umd::cs::findbugs::gui::FindBugsFrame.initComponents() (Class),1,0
FindUnconditionalWait in edu::umd::cs::findbugs::detect (Class),5,0
MethodDescriptor in edu::umd::cs::findbugs::classfile (Class),3,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::NewFilterFrame.NewFilterFrame() (Class),1,0
IClassPathBuilderProgress in edu::umd::cs::findbugs::classfile (Class),2,1
NumberConstructor in edu::umd::cs::findbugs::detect (Class),6,0
PublicSemaphores in edu::umd::cs::findbugs::detect (Class),5,0
CloudTask in edu::umd::cs::findbugs::cloud::Cloud (Class),7,0
IdentityClassNameRewriter in edu::umd::cs::findbugs::model (Class),4,1
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.setViewMenu() (Class),1,0
MemoryBeanWrapper in edu::umd::cs::findbugs::Footprint (Class),3,2
ShutdownLogging in edu::umd::cs::findbugs::util::Util (Class),1,0
JAIFEnumConstant in edu::umd::cs::findbugs::jaif (Class),3,0
SupertypeTraversalPath in edu::umd::cs::findbugs::ba::ch::Subtypes2 (Class),7,1
ShownBugsIterator in edu::umd::cs::findbugs::gui2::MainFrame (Class),5,1
anonymous(FactoryChooser) in edu::umd::cs::findbugs::Plugin.getFactoryByFullName() (Class),1,0
UncheckedAnalysisException in edu::umd::cs::findbugs::classfile (Class),2,0
TopType in edu::umd::cs::findbugs::ba::type (Class),6,0
CloudSyncAndReport in edu::umd::cs::findbugs::workflow (Class),8,3
AbnormalAnalysisResult in edu::umd::cs::findbugs::classfile::impl::AnalysisCache (Class),4,1
TestGenericObjectType in edu::umd::cs::findbugs::ba::generic (Class),6,1
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::MainFrameTree.newTree() (Class),1,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::SorterDialog.createSorterPane() (Class),1,0
NullDerefProperty in edu::umd::cs::findbugs::detect (Class),2,0
FindBugsFBPFileFilter in edu::umd::cs::findbugs::gui2 (Class),5,0
ConstraintEdge in edu::umd::cs::findbugs::plan (Class),3,1
anonymous(RelationalOp) in edu::umd::cs::findbugs::filter::RelationalOp.<Initializer>() (Class),1,0
TypeQualifierAnnotationLookupResult in edu::umd::cs::findbugs::ba::jsr305 (Class),5,1
Data in edu::umd::cs::findbugs::ba::jsr305::TypeQualifierValue (Class),2,0
TestingGround in edu::umd::cs::findbugs::workflow (Class),5,0
BinaryClassificationAttribute in edu::umd::cs::findbugs::ml::ConvertToARFF (Class),3,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::AnalyzingDialog::AnalysisThread.scheduleErrorDialog() (Class),1,0
BugInstanceClassComparator in edu::umd::cs::findbugs::gui::FindBugsFrame (Class),2,0
anonymous(java.awt.event.WindowAdapter) in edu::umd::cs::findbugs::gui2::AboutDialog.initComponents() (Class),1,0
IfNullCondition in edu::umd::cs::findbugs::ba::npe2 (Class),4,0
Version in edu::umd::cs::findbugs (Class),10,4
Analysis in edu::umd::cs::findbugs::ba::jsr305 (Class),6,0
anonymous(Sortables) in edu::umd::cs::findbugs::gui2::Sortables (Class),3,0
ParameterStringType in edu::umd::cs::findbugs::detect::FindRefComparison (Class),6,1
Detector in edu::umd::cs::findbugs (Class),3,1
anonymous(Runnable) in edu::umd::cs::findbugs::gui::RunAnalysisDialog.RunAnalysisDialog()::anonymous(Thread).run() (Class),1,0
CompactLocationNumbering in edu::umd::cs::findbugs::ba (Class),5,0
StartInConstructor in edu::umd::cs::findbugs::detect (Class),4,0
FileSourceFileDataSource in edu::umd::cs::findbugs::ba (Class),4,0
JavaSourceDocument in edu::umd::cs::findbugs::sourceViewer (Class),7,0
anonymous(EmptyVisitor) in edu::umd::cs::findbugs::classfile::engine::SelfMethodCalls.getSelfCalls() (Class),1,0
UserAssertionMethod in edu::umd::cs::findbugs::ba::AssertionMethods (Class),3,2
anonymous(EmptyVisitor) in edu::umd::cs::findbugs::classfile::engine::SelfMethodCalls.getSelfCalls()::anonymous(EmptyVisitor).visitMethod() (Class),1,0
AbstractScannableCodeBase in edu::umd::cs::findbugs::classfile::impl (Class),12,0
SelfCalls in edu::umd::cs::findbugs (Class),10,2
anonymous(Comparator) in edu::umd::cs::findbugs::ba::ClassHash.computeHash() (Class),1,0
HttpParameterInjection in edu::umd::cs::findbugs::OpcodeStack (Class),1,0
TestingGround in edu::umd::cs::findbugs::detect (Class),4,0
PackageWarningSuppressor in edu::umd::cs::findbugs (Class),3,1
XMLAttributeList in edu::umd::cs::findbugs::xml (Class),6,1
InstantiateStaticClass in edu::umd::cs::findbugs::detect (Class),3,0
BackwardTypeQualifierDataflow in edu::umd::cs::findbugs::ba::jsr305 (Class),1,0
FileBugHash in edu::umd::cs::findbugs::workflow (Class),8,0
BugCollectionStorageCloud in edu::umd::cs::findbugs::cloud (Class),25,0
Version in edu::umd::cs::findbugs::workflow::MineBugHistory (Class),5,1
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameMenu.createMainMenuBar() (Class),1,0
RefComparisonTypeMerger in edu::umd::cs::findbugs::detect::FindRefComparison (Class),4,0
DelegatingCodeBaseEntry in edu::umd::cs::findbugs::classfile::impl (Class),10,0
LazyInit in edu::umd::cs::findbugs::detect (Class),8,0
DetectorToDetector2Adapter in edu::umd::cs::findbugs (Class),4,0
ConfusedInheritance in edu::umd::cs::findbugs::detect (Class),4,0
WarningWithProperties in edu::umd::cs::findbugs::detect::FindRefComparison (Class),2,0
URLProblems in edu::umd::cs::findbugs::detect (Class),6,0
AbstractMethodAnnotationAccumulator in edu::umd::cs::findbugs::ba::jsr305 (Class),6,2
IClassPath in edu::umd::cs::findbugs::classfile (Class),7,1
StringSetMatch in edu::umd::cs::findbugs::filter (Class),7,1
SynchronizationOnSharedBuiltinConstant in edu::umd::cs::findbugs::detect (Class),6,0
PackageMemberAnnotation in edu::umd::cs::findbugs (Class),18,0
MutableLock in edu::umd::cs::findbugs::detect (Class),6,0
ContainsCamelCaseWordStringMatcher in edu::umd::cs::findbugs::util (Class),3,0
ReturnPathAnalysis in edu::umd::cs::findbugs::ba (Class),10,0
InheritanceGraph in edu::umd::cs::findbugs::ba::ch (Class),3,1
DirectorySourceRepository in edu::umd::cs::findbugs::ba::SourceFinder (Class),6,0
XPathAttribute in edu::umd::cs::findbugs::ml::ConvertToARFF (Class),4,0
OperatingSystemBeanWrapper in edu::umd::cs::findbugs::Footprint (Class),3,2
CallListDataflow in edu::umd::cs::findbugs::ba::ca (Class),1,0
SortedProperties in edu::umd::cs::findbugs::config (Class),3,1
FormItem in edu::umd::cs::findbugs::IGuiCallback (Class),16,7
ClassNameAndSuperclassInfo in edu::umd::cs::findbugs::classfile::analysis (Class),20,4
ConsoleWriter in edu::umd::cs::findbugs::util::TestDesktopIntegration (Class),4,0
CFGBuilderFactory in edu::umd::cs::findbugs::ba (Class),2,0
ClassNotFoundExceptionParser in edu::umd::cs::findbugs::ba (Class),2,0
anonymous(ActionListener) in edu::umd::cs::findbugs::gui2::MainFrameTree.createBugPopupMenu() (Class),1,0
CheckExpectedWarnings in edu::umd::cs::findbugs::detect (Class),11,0
InstructionCallback in edu::umd::cs::findbugs::ba::InnerClassAccessMap (Class),6,1
FilterCommandLine in edu::umd::cs::findbugs::workflow::Filter (Class),17,0
anonymous(Runnable) in edu::umd::cs::findbugs::gui2::PluginUpdateDialog::MyPluginUpdateListener.showUpdateDialogInSwingThread() (Class),1,0
CheckMessages in edu::umd::cs::findbugs::tools::xml (Class),6,0
PreorderDetector in edu::umd::cs::findbugs::bcel (Class),3,1
ZipSourceRepository in edu::umd::cs::findbugs::ba::SourceFinder (Class),4,0
IDivResultCastToDouble in edu::umd::cs::findbugs::detect (Class),5,0
BugInstancePackageComparator in edu::umd::cs::findbugs::gui::FindBugsFrame (Class),3,0
FilteringAnnotationIterator in edu::umd::cs::findbugs::VersionInsensitiveBugComparator (Class),5,0
SAXBugCollectionHandlerTest in edu::umd::cs::findbugs (Class),4,0
anonymous(HashSet) in edu::umd::cs::findbugs::detect::UnnecessaryMath.<Initializer>() (Class),1,0
anonymous(OverallClassificationFilter) in edu::umd::cs::findbugs::gui2::ViewFilter::OverallClassificationFilter (Class),2,0
CrossSiteScripting in edu::umd::cs::findbugs::detect (Class),8,0
HeaderListener in edu::umd::cs::findbugs::gui::DefaultSortedTableModel (Class),2,0
TokenPattern in edu::umd::cs::findbugs::jaif::JAIFScanner (Class),3,1
SortableStringComparator in edu::umd::cs::findbugs::gui2 (Class),2,0
