Class,Methods,Over-exposed methods
Drug in org::hibernate::test::legacy (Class),3,1
Factory in org::hibernate::sql::ordering::antlr (Class),2,1
anonymous(ReturnProperty) in org::hibernate::internal::SQLQueryImpl::RootReturnBuilder.addProperty() (Class),1,0
NonEntity in org::hibernate::metamodel::domain (Class),3,0
AttributeOverride in org::hibernate::metamodel::source::annotations::attribute (Class),11,1
SQLLoadable in org::hibernate::persister::entity (Class),4,0
Passport in org::hibernate::test::annotations (Class),7,3
EmployeeInfo in org::hibernate::test::orphan::one2one::fk::bidirectional (Class),6,0
JndiRegionFactoryTestCase in org::hibernate::test::cache::infinispan::functional (Class),9,0
ScanningContext in org::hibernate::ejb::Ejb3Configuration (Class),7,0
HasChangedStringMap in org::hibernate::envers::test::integration::modifiedflags (Class),3,0
Thing in org::hibernate::test::dirtiness (Class),7,1
AbstractEntity in org::hibernate::ejb::test::cascade::multicircle (Class),7,1
PropertyAccessTypeEntity in org::hibernate::envers::test::integration::accesstype (Class),12,3
Product in org::hibernate::test::orphan (Class),6,2
EhcacheStatsImpl in org::hibernate::cache::ehcache::management::impl (Class),54,4
anonymous(BasicBinder) in org::hibernate::type::descriptor::sql::VarcharTypeDescriptor.getBinder() (Class),1,0
ChildIndexedListJoinColumnBidirectionalRefIngEntity in org::hibernate::envers::test::entities::onetomany::detached::inheritance (Class),8,0
anonymous(Helper.ValueSourcesAdapter) in org::hibernate::metamodel::source::hbm::PluralAttributeKeySourceImpl.PluralAttributeKeySourceImpl() (Class),6,0
ComplexInsertPerformance in org::hibernate::envers::test::performance (Class),7,1
JPAConfigurationTaskWithEnvers in org::hibernate::envers::ant (Class),2,0
anonymous(BasicExtractor) in org::hibernate::type::descriptor::sql::ClobTypeDescriptor.getExtractor() (Class),1,0
CurrentSessionConnectionTest in org::hibernate::test::connections (Class),2,0
Helper in org::hibernate::ejb::criteria::ParameterContainer (Class),2,0
DB2DialectTestCase in org::hibernate::dialect (Class),3,0
Book in org::hibernate::ejb::test::transaction (Class),7,1
anonymous(CascadeStyle) in org::hibernate::engine::spi::CascadeStyle.<Initializer>() (Class),2,0
SimpleExpression in org::hibernate::criterion (Class),9,3
Address in org::hibernate::test::typedmanytoone (Class),13,3
LobTypeResolver in org::hibernate::metamodel::source::annotations::attribute::type (Class),4,0
Friend in org::hibernate::test::annotations::manytomany (Class),7,3
PropertyData in org::hibernate::envers::entities (Class),11,2
Benefserv in org::hibernate::test::annotations::idmanytoone::alphabetical (Class),0,0
Instantiator in org::hibernate::tuple (Class),3,1
Category in org::hibernate::test::filter (Class),15,2
CollectionHelper in org::hibernate::internal::util::collections (Class),13,0
Man in org::hibernate::test::annotations::manytomany (Class),9,3
SomeGuy in org::hibernate::metamodel::source::annotations::util::GenericTypeDiscoveryTest (Class),2,0
ListSecondPass in org::hibernate::cfg::HbmBinder (Class),3,0
Bar in org::hibernate::test::criteria (Class),5,1
CharacterTypeDescriptor in org::hibernate::type::descriptor::java (Class),6,1
MoreStuff in org::hibernate::test::legacy (Class),11,5
NamingStrategyHelper in org::hibernate::cfg::ObjectNameNormalizer (Class),2,0
CurrentTimeFunction in org::hibernate::ejb::criteria::expression::function (Class),2,0
ClassificationType in org::hibernate::test::hql (Class),17,0
anonymous(AuditJoinTable) in org::hibernate::envers::configuration::metadata::reader::AuditedPropertiesReader.<Initializer>() (Class),5,0
StatisticsFactory in org::hibernate::stat::spi (Class),1,0
DoesRepeatableReadNotCauseReadersToBlockWritersCheck in org::hibernate::testing::DialectChecks (Class),1,0
Email in org::hibernate::test::collection::custom::basic (Class),8,0
Fruit in org::hibernate::metamodel::source::annotations::entity::InheritanceBindingTest (Class),0,0
ChildPrimaryKeyJoinEntity in org::hibernate::envers::test::integration::inheritance::joined::primarykeyjoin (Class),7,0
AuditDisjunction in org::hibernate::envers::query::criteria (Class),3,0
Mono in org::hibernate::test::legacy (Class),4,1
Employee in org::hibernate::test::annotations::derivedidentities::e3::b (Class),1,1
PreLoadEvent in org::hibernate::event::spi (Class),9,0
ObjectNotFoundException in org::hibernate (Class),1,0
SocialSite in org::hibernate::test::annotations::override (Class),7,1
IntermediateMappedSuperclassTest in org::hibernate::test::annotations::mappedsuperclass::intermediate (Class),2,0
VersionsJoinTableRangeTestEntity in org::hibernate::envers::test::integration::naming (Class),6,1
Bottom in org::hibernate::ejb::test::cascade::multilevel (Class),5,1
HibernatePersistenceUnitUtil in org::hibernate::ejb::EntityManagerFactoryImpl (Class),4,0
SocialSecurityMoralAccount in org::hibernate::test::annotations::reflection (Class),0,0
D in org::hibernate::test::annotations::cascade::multicircle::jpa::sequence (Class),10,5
CollectionMetadataGenerator in org::hibernate::envers::configuration::metadata (Class),17,0
ShowDescription in org::hibernate::test::annotations::onetoone (Class),4,0
VersionedEntityWithInverseOneToManyTest in org::hibernate::test::immutable::entitywithmutablecollection::inverse (Class),3,0
NaturalIdCacheKey in org::hibernate::cache::spi (Class),7,0
Document in org::hibernate::test::annotations::inheritance::mixed (Class),4,0
LocalDialectCheck in org::hibernate::test::sql::hand::quotedidentifiers::NativeSqlAndQuotedIdentifiersTest (Class),1,0
DeepCollectionElementTest in org::hibernate::test::annotations::collectionelement::deepcollectionelements (Class),1,0
EmbeddedTypeTest in org::hibernate::ejb::metamodel (Class),3,0
DateType in org::hibernate::type (Class),6,1
Person in org::hibernate::test::subclassfilter (Class),10,1
ManyToOneRelationalState in org::hibernate::metamodel::relational::state (Class),2,0
LongProperty in org::hibernate::test::annotations::any (Class),9,0
EntityWithNonInverseOneToManyJoinTest in org::hibernate::test::immutable::entitywithmutablecollection::noninverse (Class),1,0
Version in org::hibernate::ejb::test::pack::defaultpar (Class),9,0
SessionFactoryAwareNode in org::hibernate::hql::internal::ast::tree (Class),1,0
EventCacheTest in org::hibernate::event::internal (Class),15,0
IComponent in org::hibernate::envers::test::integration::interfaces::components (Class),2,0
Message in org::hibernate::test::annotations::manytoonewithformula (Class),10,3
ArrayBinder in org::hibernate::cfg::annotations (Class),2,1
FinancialHistory in org::hibernate::test::annotations::derivedidentities::e4::a (Class),2,0
VersionAttributeSourceImpl in org::hibernate::metamodel::source::hbm (Class),18,0
Inspector in org::hibernate::test::annotations::manytomany (Class),3,1
FetchProfileTest in org::hibernate::test::annotations::fetchprofile (Class),9,0
Group in org::hibernate::test::joinfetch (Class),7,1
Group in org::hibernate::test::version::db (Class),10,2
Datatype in org::hibernate::metamodel::relational (Class),8,0
TestConsole in org::hibernate::envers::demo (Class),21,0
Child in org::hibernate::test::naturalid::immutable (Class),2,0
ChildNullAuditing in org::hibernate::envers::test::integration::inheritance::joined (Class),5,0
PrimitiveArray in org::hibernate::mapping (Class),3,0
FromPathExpressionParser in org::hibernate::hql::internal::classic (Class),3,1
BagBinding in org::hibernate::metamodel::binding (Class),1,0
Forest in <Default Package> (Class),0,0
ParentIngEntity in org::hibernate::envers::test::integration::inheritance::tableperclass::relation (Class),11,2
HashIterator in org::hibernate::internal::util::collections::ConcurrentReferenceHashMap (Class),6,3
PersonPK in org::hibernate::ejb::test::metadata::Person (Class),6,0
MultiplicityType in org::hibernate::test::legacy (Class),16,0
OneToOneNoProxy in org::hibernate::test::instrument::domain (Class),8,0
SimpleValue in org::hibernate::mapping (Class),44,4
Course7 in org::hibernate::test::annotations::access::jpa (Class),6,0
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithJoinedLazyManyToOneListCriteria() (Class),1,0
anonymous(LobCreationContext.Callback) in org::hibernate::engine::jdbc::ContextualLobCreator.<Initializer>() (Class),1,0
SingletonIterator in org::hibernate::internal::util::collections (Class),5,0
EntityWithFunctionAsColumnHolder in org::hibernate::test::hql (Class),10,4
Item in org::hibernate::test::annotations::referencedcolumnname (Class),3,1
Employee in org::hibernate::test::annotations::derivedidentities::e1::b (Class),1,1
ManyToOneEntity in org::hibernate::metamodel::binding (Class),9,0
ReturnProperty in org::hibernate::SQLQuery (Class),1,0
SQLFunctionTemplate in org::hibernate::dialect::function (Class),7,0
SetAttributeSourceImpl in org::hibernate::metamodel::source::hbm (Class),8,2
Address in org::hibernate::envers::test::integration::inheritance::joined::notownedrelation (Class),11,2
A in org::hibernate::test::legacy (Class),8,4
WithModifiedFlagReferencingEntity in org::hibernate::envers::test::integration::modifiedflags::entities (Class),12,0
A in org::hibernate::metamodel::source::annotations::util::EntityHierarchyTest.testDefaultInheritanceStrategy() (Class),0,0
CascadingAction in org::hibernate::engine::spi (Class),11,0
anonymous(Thread) in org::hibernate::test::cache::infinispan::entity::AbstractEntityRegionAccessStrategyTestCase.testUpdate() (Class),1,0
Name in org::hibernate::envers::test::integration::collection::norevision (Class),7,1
TimeMutabilityPlan in org::hibernate::type::descriptor::java::JdbcTimeTypeDescriptor (Class),3,1
FolderImpl in org::hibernate::test::interfaceproxy (Class),2,0
News in org::hibernate::test::annotations::indexcoll (Class),7,3
Empire in org::hibernate::ejb::test::emops (Class),6,3
InvalidatedTransactionalTestCase in org::hibernate::test::cache::infinispan::collection (Class),2,0
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testAliasToBeanDtoWithNullAliasList() (Class),1,0
Enrolment in org::hibernate::test::querycache (Class),15,1
State in org::hibernate::test::annotations::naturalid (Class),5,1
anonymous(Modifier) in org::hibernate::ejb::criteria::expression::SubqueryComparisonModifierExpression::Modifier (Class),1,0
PreCollectionRecreateEvent in org::hibernate::event::spi (Class),1,0
XMLContext in org::hibernate::cfg::annotations::reflection (Class),18,1
Person in org::hibernate::test::annotations::derivedidentities::e6::b (Class),1,1
Employee in org::hibernate::test::annotations::derivedidentities::e1::a (Class),8,0
BatchedManyToManyTest in org::hibernate::test::manytomany::batchload (Class),8,1
AbstractSingularAttributeBinding in org::hibernate::metamodel::binding (Class),11,1
H2Dialect in org::hibernate::dialect (Class),35,0
anonymous(ASTUtil.IncludePredicate) in org::hibernate::hql::internal::ast::tree::FromClause.<Initializer>() (Class),1,0
anonymous(BasicBinder) in org::hibernate::type::descriptor::sql::TinyIntTypeDescriptor.getBinder() (Class),1,0
CallbackHandlerConsumer in org::hibernate::ejb::event (Class),1,0
Foobar in org::hibernate::test::annotations::access (Class),0,0
Employee in org::hibernate::test::orphan::one2one::fk::reversed::unidirectional (Class),5,3
InsertSelectIdentityInsert in org::hibernate::id::insert (Class),2,0
AbstractQueryCacheResultTransformerTest in org::hibernate::test::querycache (Class),80,8
TableEntity in org::hibernate::metamodel::source::annotations::entity::IdentifierGeneratorTest (Class),1,0
anonymous(ComparisonOperator) in org::hibernate::ejb::criteria::predicate::ComparisonPredicate::ComparisonOperator (Class),2,0
ChildIngEntity in org::hibernate::envers::test::integration::inheritance::single::childrelation (Class),10,1
EnumSetEntity in org::hibernate::envers::test::entities::collection (Class),10,0
SQLExceptionConversionDelegate in org::hibernate::exception::spi (Class),1,0
JpaCallbackClass in org::hibernate::metamodel::source::binder (Class),3,0
BasicStatementProxyHandler in org::hibernate::engine::jdbc::internal::proxy (Class),3,0
Address in org::hibernate::test::annotations::onetoone (Class),5,2
JdbcProxyException in org::hibernate::engine::jdbc::internal::proxy (Class),2,0
JavassistClassTransformer in org::hibernate::bytecode::internal::javassist (Class),5,0
DefaultDirtyCheckEventListener in org::hibernate::event::internal (Class),3,0
Detail in org::hibernate::test::legacy (Class),10,3
BusTripPk in org::hibernate::test::annotations::reflection (Class),4,0
SecondaryTableSecondPass in org::hibernate::cfg (Class),3,0
VersionedItem in org::hibernate::test::cache::infinispan::functional (Class),9,3
anonymous(ValueContext) in org::hibernate::ejb::metamodel::AttributeFactory::PluralAttributeMetadataImpl.PluralAttributeMetadataImpl() (Class),4,0
MappingException in org::hibernate::metamodel::source (Class),3,1
AbstractReassociateEventListener in org::hibernate::event::internal (Class),2,0
StringSet in org::hibernate::envers::test::integration::collection (Class),5,0
JACCSecurityListener in org::hibernate::secure::internal (Class),0,0
AllPerformance in org::hibernate::envers::test::performance (Class),1,0
PessimisticReadSelectLockingStrategy in org::hibernate::dialect::lock (Class),3,0
B1 in org::hibernate::ejb::test::emops::cascade (Class),7,1
QuerySecondPass in org::hibernate::cfg (Class),0,0
Foo in org::hibernate::metamodel::source::annotations::global::FetchProfileBinderTest.testSingleFetchProfile() (Class),0,0
Account in org::hibernate::test::domain (Class),6,0
StatelessSessionImpl in org::hibernate::internal (Class),87,0
TestingObserver in org::hibernate::test::events::CallbackTest (Class),4,0
Map in org::hibernate::mapping (Class),5,0
Vendor in org::hibernate::test::annotations::manytoone::referencedcolumnname (Class),1,1
ParameterImpl in org::hibernate::ejb::QueryImpl (Class),5,0
JtaExceptionListener in org::hibernate::envers::test::integration::jta (Class),4,0
Resource in org::hibernate::test::stateless::fetching (Class),8,1
anonymous(CascadingAction) in org::hibernate::engine::spi::CascadingAction.<Initializer>() (Class),4,0
ErrorDialectResolver1 in org::hibernate::dialect::TestingDialects (Class),2,1
TypeHelper in org::hibernate (Class),8,0
ProgramManager in org::hibernate::test::annotations::manytomany (Class),5,2
AbstractLobType in org::hibernate::type (Class),13,0
SchemaValidatorTask in org::hibernate::tool::hbm2ddl (Class),9,0
SequenceDialect in org::hibernate::id::enhanced::SequenceStyleConfigUnitTest (Class),4,0
