scenario,obfuscator,configuration,energy
AnkiDroid-New_Deck,zkm,rename,229.274131352466
AnkiDroid-New_Deck,zkm,rename,232.318726838315
AnkiDroid-New_Deck,zkm,se,233.761901393632
AnkiDroid-New_Deck,zkm,se,234.13642431396
AnkiDroid-New_Deck,zkm,se,233.328054433369
AnkiDroid-New_Deck,zkm,se,238.095446203895
AnkiDroid-New_Deck,zkm,se,234.07192911496
AnkiDroid-New_Deck,zkm,se,232.852635851193
AnkiDroid-New_Deck,zkm,se,234.171090768291
AnkiDroid-New_Deck,zkm,se,234.800837686735
AnkiDroid-New_Deck,zkm,se,233.015116459659
AnkiDroid-New_Deck,zkm,se,233.517052476314
AnkiDroid-New_Deck,zkm,se,233.950093904176
AnkiDroid-New_Deck,zkm,se,234.041773847198
AnkiDroid-New_Deck,zkm,se,232.541718764659
AnkiDroid-New_Deck,zkm,se,234.166924763664
AnkiDroid-New_Deck,zkm,se,234.212149440592
AnkiDroid-New_Deck,zkm,se,233.411025790239
AnkiDroid-New_Deck,zkm,se,234.647877116814
AnkiDroid-New_Deck,zkm,se,233.952724784105
AnkiDroid-New_Deck,zkm,se,233.704141240276
AnkiDroid-New_Deck,zkm,se,234.080110621007
AnkiDroid-New_Deck,zkm,se,234.29181267091
AnkiDroid-New_Deck,zkm,se,233.731872540053
AnkiDroid-New_Deck,zkm,se,234.297611002357
AnkiDroid-New_Deck,zkm,se,234.581430716773
AnkiDroid-New_Deck,zkm,se,232.87360070496
AnkiDroid-New_Deck,zkm,se,234.446366554471
AnkiDroid-New_Deck,zkm,se,234.300040467282
AnkiDroid-New_Deck,zkm,se,234.121220580139
AnkiDroid-New_Deck,zkm,se,234.529159897309
AnkiDroid-New_Deck,zkm,se,233.465574737518
AnkiDroid-Tutorial_Deck,allatori,all,101.214507310192
AnkiDroid-Tutorial_Deck,allatori,all,102.053031733816
AnkiDroid-Tutorial_Deck,allatori,all,101.392223814672
AnkiDroid-Tutorial_Deck,allatori,all,101.59492696826
AnkiDroid-Tutorial_Deck,allatori,all,103.29022008002
AnkiDroid-Tutorial_Deck,allatori,all,101.389151228529
AnkiDroid-Tutorial_Deck,allatori,all,101.04944291224
AnkiDroid-Tutorial_Deck,allatori,all,101.66177690274
AnkiDroid-Tutorial_Deck,allatori,all,101.332880335504
AnkiDroid-Tutorial_Deck,allatori,all,100.939213457992
AnkiDroid-Tutorial_Deck,allatori,all,102.010384284924
AnkiDroid-Tutorial_Deck,allatori,all,101.401097450776
AnkiDroid-Tutorial_Deck,allatori,all,101.93696843286
AnkiDroid-Tutorial_Deck,allatori,all,100.634508973484
AnkiDroid-Tutorial_Deck,allatori,all,102.512174500792
AnkiDroid-Tutorial_Deck,allatori,all,102.275252497692
AnkiDroid-Tutorial_Deck,allatori,all,101.770639665428
AnkiDroid-Tutorial_Deck,allatori,all,102.23727077212
AnkiDroid-Tutorial_Deck,allatori,all,101.668125799404
AnkiDroid-Tutorial_Deck,allatori,all,102.924144148188
AnkiDroid-Tutorial_Deck,allatori,all,102.221451677364
AnkiDroid-Tutorial_Deck,allatori,all,102.79794340032
AnkiDroid-Tutorial_Deck,allatori,all,100.985182433016
AnkiDroid-Tutorial_Deck,allatori,all,100.77149004042
AnkiDroid-Tutorial_Deck,allatori,all,102.56421803848
AnkiDroid-Tutorial_Deck,allatori,all,101.15415627692
AnkiDroid-Tutorial_Deck,allatori,all,102.083075714244
AnkiDroid-Tutorial_Deck,allatori,all,102.662593287116
AnkiDroid-Tutorial_Deck,allatori,all,102.105696587324
AnkiDroid-Tutorial_Deck,allatori,all,101.788330306804
AnkiDroid-Tutorial_Deck,allatori,cf,102.226295242172
AnkiDroid-Tutorial_Deck,allatori,cf,100.35513170418
AnkiDroid-Tutorial_Deck,allatori,cf,101.549004108976
AnkiDroid-Tutorial_Deck,allatori,cf,102.375041521756
AnkiDroid-Tutorial_Deck,allatori,cf,100.723188300996
AnkiDroid-Tutorial_Deck,allatori,cf,102.065492723908
AnkiDroid-Tutorial_Deck,allatori,cf,102.416668442488
AnkiDroid-Tutorial_Deck,allatori,cf,100.812469416916
AnkiDroid-Tutorial_Deck,allatori,cf,101.170983628887
AnkiDroid-Tutorial_Deck,allatori,cf,101.180886022972
AnkiDroid-Tutorial_Deck,allatori,cf,101.6244393356
AnkiDroid-Tutorial_Deck,allatori,cf,101.24655430414
AnkiDroid-Tutorial_Deck,allatori,cf,102.292206131792
AnkiDroid-Tutorial_Deck,allatori,cf,102.407519320592
AnkiDroid-Tutorial_Deck,allatori,cf,101.128588465068
AnkiDroid-Tutorial_Deck,allatori,cf,102.104034669704
AnkiDroid-Tutorial_Deck,allatori,cf,101.32570253834
AnkiDroid-Tutorial_Deck,allatori,cf,101.566282287764
AnkiDroid-Tutorial_Deck,allatori,cf,101.971416409616
AnkiDroid-Tutorial_Deck,allatori,cf,101.268020336136
AnkiDroid-Tutorial_Deck,allatori,cf,100.958787727372
AnkiDroid-Tutorial_Deck,allatori,cf,101.140782805152
AnkiDroid-Tutorial_Deck,allatori,cf,101.21529270944
AnkiDroid-Tutorial_Deck,allatori,cf,101.301877136712
AnkiDroid-Tutorial_Deck,allatori,cf,102.158529630948
AnkiDroid-Tutorial_Deck,allatori,cf,101.072998452
AnkiDroid-Tutorial_Deck,allatori,cf,101.751400410907
AnkiDroid-Tutorial_Deck,allatori,cf,101.807349241192
AnkiDroid-Tutorial_Deck,allatori,cf,102.511130046144
AnkiDroid-Tutorial_Deck,allatori,cf,101.13570729076
AnkiDroid-Tutorial_Deck,allatori,opt,102.67519791114
AnkiDroid-Tutorial_Deck,allatori,opt,101.557174204464
AnkiDroid-Tutorial_Deck,allatori,opt,101.830791370352
AnkiDroid-Tutorial_Deck,allatori,opt,100.342228083336
AnkiDroid-Tutorial_Deck,allatori,opt,102.537810239045
AnkiDroid-Tutorial_Deck,allatori,opt,102.34728603216
AnkiDroid-Tutorial_Deck,allatori,opt,101.616058245728
AnkiDroid-Tutorial_Deck,allatori,opt,100.733311354064
AnkiDroid-Tutorial_Deck,allatori,opt,102.347373890244
AnkiDroid-Tutorial_Deck,allatori,opt,102.0730219481
AnkiDroid-Tutorial_Deck,allatori,opt,101.232379061896
AnkiDroid-Tutorial_Deck,allatori,opt,101.4284159428
AnkiDroid-Tutorial_Deck,allatori,opt,102.838414422568
AnkiDroid-Tutorial_Deck,allatori,opt,102.328955965724
AnkiDroid-Tutorial_Deck,allatori,opt,101.705929440504
AnkiDroid-Tutorial_Deck,allatori,opt,100.936798854856
AnkiDroid-Tutorial_Deck,allatori,opt,100.4594080538
AnkiDroid-Tutorial_Deck,allatori,opt,101.221577774008
AnkiDroid-Tutorial_Deck,allatori,opt,100.978966919692
AnkiDroid-Tutorial_Deck,allatori,opt,101.689681431233
AnkiDroid-Tutorial_Deck,allatori,opt,100.54787887412
AnkiDroid-Tutorial_Deck,allatori,opt,100.827354810656
AnkiDroid-Tutorial_Deck,allatori,opt,101.340132102236
AnkiDroid-Tutorial_Deck,allatori,opt,101.714678776088
AnkiDroid-Tutorial_Deck,allatori,opt,101.438253470052
AnkiDroid-Tutorial_Deck,allatori,opt,101.23978110222
AnkiDroid-Tutorial_Deck,allatori,opt,101.5534968371
AnkiDroid-Tutorial_Deck,allatori,opt,101.01981395528
AnkiDroid-Tutorial_Deck,allatori,opt,101.443121693272
AnkiDroid-Tutorial_Deck,allatori,opt,101.42891829398
AnkiDroid-Tutorial_Deck,allatori,rename,101.27807359426
AnkiDroid-Tutorial_Deck,allatori,rename,102.164249624108
AnkiDroid-Tutorial_Deck,allatori,rename,101.593216186444
AnkiDroid-Tutorial_Deck,allatori,rename,101.523514303784
AnkiDroid-Tutorial_Deck,allatori,rename,100.480082995712
AnkiDroid-Tutorial_Deck,allatori,rename,102.358540758764
AnkiDroid-Tutorial_Deck,allatori,rename,101.152872581152
AnkiDroid-Tutorial_Deck,allatori,rename,102.086760802584
AnkiDroid-Tutorial_Deck,allatori,rename,101.077793902412
AnkiDroid-Tutorial_Deck,allatori,rename,101.818846160504
AnkiDroid-Tutorial_Deck,allatori,rename,102.06956051472
AnkiDroid-Tutorial_Deck,allatori,rename,100.803291941024
AnkiDroid-Tutorial_Deck,allatori,rename,100.7525347898
AnkiDroid-Tutorial_Deck,allatori,rename,102.055158206916
AnkiDroid-Tutorial_Deck,allatori,rename,100.521442645048
AnkiDroid-Tutorial_Deck,allatori,rename,101.088264541016
AnkiDroid-Tutorial_Deck,allatori,rename,102.416387277236
AnkiDroid-Tutorial_Deck,allatori,rename,101.289389379828
AnkiDroid-Tutorial_Deck,allatori,rename,101.62816281134
AnkiDroid-Tutorial_Deck,allatori,rename,101.241678635988
AnkiDroid-Tutorial_Deck,allatori,rename,101.398525302792
AnkiDroid-Tutorial_Deck,allatori,rename,100.785116396692
AnkiDroid-Tutorial_Deck,allatori,rename,102.085964892904
AnkiDroid-Tutorial_Deck,allatori,rename,100.784580443872
AnkiDroid-Tutorial_Deck,allatori,rename,101.267371276304
AnkiDroid-Tutorial_Deck,allatori,rename,100.755366454388
AnkiDroid-Tutorial_Deck,allatori,rename,100.813028461812
AnkiDroid-Tutorial_Deck,allatori,rename,100.50600263114
AnkiDroid-Tutorial_Deck,allatori,rename,102.034145579811
AnkiDroid-Tutorial_Deck,allatori,rename,102.590582991048
AnkiDroid-Tutorial_Deck,allatori,se,102.112833483936
AnkiDroid-Tutorial_Deck,allatori,se,101.372846188808
AnkiDroid-Tutorial_Deck,allatori,se,102.261289529536
AnkiDroid-Tutorial_Deck,allatori,se,101.638169265284
AnkiDroid-Tutorial_Deck,allatori,se,101.638643163592
AnkiDroid-Tutorial_Deck,allatori,se,101.624796757212
AnkiDroid-Tutorial_Deck,allatori,se,100.925279857976
AnkiDroid-Tutorial_Deck,allatori,se,101.280965748904
AnkiDroid-Tutorial_Deck,allatori,se,101.925712584396
AnkiDroid-Tutorial_Deck,allatori,se,100.53286114924
AnkiDroid-Tutorial_Deck,allatori,se,101.797606486576
AnkiDroid-Tutorial_Deck,allatori,se,102.085181826488
AnkiDroid-Tutorial_Deck,allatori,se,101.800410006404
AnkiDroid-Tutorial_Deck,allatori,se,101.104706013272
AnkiDroid-Tutorial_Deck,allatori,se,101.655328157836
AnkiDroid-Tutorial_Deck,allatori,se,101.851208370888
AnkiDroid-Tutorial_Deck,allatori,se,101.655675720652
AnkiDroid-Tutorial_Deck,allatori,se,101.22096882612
AnkiDroid-Tutorial_Deck,allatori,se,102.109081256896
AnkiDroid-Tutorial_Deck,allatori,se,102.0745152962
AnkiDroid-Tutorial_Deck,allatori,se,101.262618022584
AnkiDroid-Tutorial_Deck,allatori,se,101.749947319107
AnkiDroid-Tutorial_Deck,allatori,se,102.85462036908
AnkiDroid-Tutorial_Deck,allatori,se,100.919239627872
AnkiDroid-Tutorial_Deck,allatori,se,102.32337934914
AnkiDroid-Tutorial_Deck,allatori,se,102.166615355624
AnkiDroid-Tutorial_Deck,allatori,se,101.201015898352
AnkiDroid-Tutorial_Deck,allatori,se,100.470479744852
AnkiDroid-Tutorial_Deck,allatori,se,101.656966713376
AnkiDroid-Tutorial_Deck,allatori,se,102.208044435808
AnkiDroid-Tutorial_Deck,dasho,all,101.705446775124
AnkiDroid-Tutorial_Deck,dasho,all,101.683131049516
AnkiDroid-Tutorial_Deck,dasho,all,100.924550284424
AnkiDroid-Tutorial_Deck,dasho,all,103.358994433984
AnkiDroid-Tutorial_Deck,dasho,all,102.418336723292
AnkiDroid-Tutorial_Deck,dasho,all,101.819662317336
AnkiDroid-Tutorial_Deck,dasho,all,101.201565336204
AnkiDroid-Tutorial_Deck,dasho,all,101.28205163902
AnkiDroid-Tutorial_Deck,dasho,all,101.232876984228
AnkiDroid-Tutorial_Deck,dasho,all,102.011876690844
AnkiDroid-Tutorial_Deck,dasho,all,102.069213111101
AnkiDroid-Tutorial_Deck,dasho,all,102.325151323068
AnkiDroid-Tutorial_Deck,dasho,all,101.56573359854
AnkiDroid-Tutorial_Deck,dasho,all,102.717251631924
AnkiDroid-Tutorial_Deck,dasho,all,102.3483374153
AnkiDroid-Tutorial_Deck,dasho,all,102.682249282768
AnkiDroid-Tutorial_Deck,dasho,all,101.53697210502
AnkiDroid-Tutorial_Deck,dasho,all,102.247627228144
AnkiDroid-Tutorial_Deck,dasho,all,102.105252164688
AnkiDroid-Tutorial_Deck,dasho,all,102.29473879572
AnkiDroid-Tutorial_Deck,dasho,all,101.973159502972
AnkiDroid-Tutorial_Deck,dasho,all,101.593866990593
AnkiDroid-Tutorial_Deck,dasho,all,101.659214686659
AnkiDroid-Tutorial_Deck,dasho,all,101.178687635632
AnkiDroid-Tutorial_Deck,dasho,all,102.959081219112
AnkiDroid-Tutorial_Deck,dasho,all,102.251575634948
AnkiDroid-Tutorial_Deck,dasho,all,102.410595524004
AnkiDroid-Tutorial_Deck,dasho,all,103.120159019616
AnkiDroid-Tutorial_Deck,dasho,all,101.590140811976
AnkiDroid-Tutorial_Deck,dasho,all,101.703872459484
AnkiDroid-Tutorial_Deck,dasho,cf,101.799406652768
AnkiDroid-Tutorial_Deck,dasho,cf,100.685928116724
AnkiDroid-Tutorial_Deck,dasho,cf,100.930464364524
AnkiDroid-Tutorial_Deck,dasho,cf,105.908421978296
AnkiDroid-Tutorial_Deck,dasho,cf,101.52112371552
AnkiDroid-Tutorial_Deck,dasho,cf,102.280384759132
AnkiDroid-Tutorial_Deck,dasho,cf,101.593261168628
AnkiDroid-Tutorial_Deck,dasho,cf,102.5548845046
AnkiDroid-Tutorial_Deck,dasho,cf,101.451854821084
AnkiDroid-Tutorial_Deck,dasho,cf,101.683517949988
AnkiDroid-Tutorial_Deck,dasho,cf,101.568103918972
AnkiDroid-Tutorial_Deck,dasho,cf,102.011411158412
AnkiDroid-Tutorial_Deck,dasho,cf,101.886911965152
AnkiDroid-Tutorial_Deck,dasho,cf,101.357750343344
AnkiDroid-Tutorial_Deck,dasho,cf,101.202628421856
AnkiDroid-Tutorial_Deck,dasho,cf,101.789267005176
AnkiDroid-Tutorial_Deck,dasho,cf,101.254811012979
AnkiDroid-Tutorial_Deck,dasho,cf,101.736313497775
AnkiDroid-Tutorial_Deck,dasho,cf,101.543699145956
AnkiDroid-Tutorial_Deck,dasho,cf,101.503030356159
AnkiDroid-Tutorial_Deck,dasho,cf,101.038899692596
AnkiDroid-Tutorial_Deck,dasho,cf,102.044549479252
AnkiDroid-Tutorial_Deck,dasho,cf,101.965465927624
AnkiDroid-Tutorial_Deck,dasho,cf,101.3395845059
AnkiDroid-Tutorial_Deck,dasho,cf,101.821300822488
AnkiDroid-Tutorial_Deck,dasho,cf,101.970822561788
AnkiDroid-Tutorial_Deck,dasho,cf,102.219978116589
AnkiDroid-Tutorial_Deck,dasho,cf,101.436720903364
AnkiDroid-Tutorial_Deck,dasho,cf,101.7156097761
AnkiDroid-Tutorial_Deck,dasho,cf,102.432667081152
AnkiDroid-Tutorial_Deck,dasho,rename,101.95005161952
AnkiDroid-Tutorial_Deck,dasho,rename,101.07247356044
AnkiDroid-Tutorial_Deck,dasho,rename,100.871371972084
AnkiDroid-Tutorial_Deck,dasho,rename,101.298837703447
AnkiDroid-Tutorial_Deck,dasho,rename,101.681128495572
AnkiDroid-Tutorial_Deck,dasho,rename,101.06742622428
AnkiDroid-Tutorial_Deck,dasho,rename,100.364980443248
AnkiDroid-Tutorial_Deck,dasho,rename,100.683692446764
AnkiDroid-Tutorial_Deck,dasho,rename,101.390663403272
AnkiDroid-Tutorial_Deck,dasho,rename,101.60261926204
AnkiDroid-Tutorial_Deck,dasho,rename,100.726601923532
AnkiDroid-Tutorial_Deck,dasho,rename,101.244023482452
AnkiDroid-Tutorial_Deck,dasho,rename,101.10407803746
AnkiDroid-Tutorial_Deck,dasho,rename,100.311174866156
AnkiDroid-Tutorial_Deck,dasho,rename,101.569946920748
AnkiDroid-Tutorial_Deck,dasho,rename,101.419913820973
AnkiDroid-Tutorial_Deck,dasho,rename,101.507606576408
AnkiDroid-Tutorial_Deck,dasho,rename,100.603728776936
AnkiDroid-Tutorial_Deck,dasho,rename,100.935923342276
AnkiDroid-Tutorial_Deck,dasho,rename,101.62846164306
AnkiDroid-Tutorial_Deck,dasho,rename,101.992170779652
AnkiDroid-Tutorial_Deck,dasho,rename,101.242721396451
AnkiDroid-Tutorial_Deck,dasho,rename,101.093945825039
AnkiDroid-Tutorial_Deck,dasho,rename,100.782435333352
AnkiDroid-Tutorial_Deck,dasho,rename,100.365405849824
AnkiDroid-Tutorial_Deck,dasho,rename,101.601945099021
AnkiDroid-Tutorial_Deck,dasho,rename,100.995969225324
AnkiDroid-Tutorial_Deck,dasho,rename,100.209300772635
AnkiDroid-Tutorial_Deck,dasho,rename,100.660064466416
AnkiDroid-Tutorial_Deck,dasho,rename,101.74954058776
AnkiDroid-Tutorial_Deck,dasho,se,100.373459950392
AnkiDroid-Tutorial_Deck,dasho,se,100.710671093624
AnkiDroid-Tutorial_Deck,dasho,se,101.61415497714
AnkiDroid-Tutorial_Deck,dasho,se,101.791112295508
AnkiDroid-Tutorial_Deck,dasho,se,100.509855307388
AnkiDroid-Tutorial_Deck,dasho,se,101.106996108832
AnkiDroid-Tutorial_Deck,dasho,se,101.032068959576
AnkiDroid-Tutorial_Deck,dasho,se,101.671948449976
AnkiDroid-Tutorial_Deck,dasho,se,100.678377089768
AnkiDroid-Tutorial_Deck,dasho,se,99.697702873456
AnkiDroid-Tutorial_Deck,dasho,se,100.131129832088
AnkiDroid-Tutorial_Deck,dasho,se,100.564147069208
AnkiDroid-Tutorial_Deck,dasho,se,100.886933930384
AnkiDroid-Tutorial_Deck,dasho,se,101.329190963896
AnkiDroid-Tutorial_Deck,dasho,se,100.207493605912
AnkiDroid-Tutorial_Deck,dasho,se,101.602661420004
AnkiDroid-Tutorial_Deck,dasho,se,101.129151762936
AnkiDroid-Tutorial_Deck,dasho,se,100.561557271884
AnkiDroid-Tutorial_Deck,dasho,se,101.014910908044
AnkiDroid-Tutorial_Deck,dasho,se,100.617865524784
AnkiDroid-Tutorial_Deck,dasho,se,100.97591709672
AnkiDroid-Tutorial_Deck,dasho,se,101.676478486968
AnkiDroid-Tutorial_Deck,dasho,se,100.46222851024
AnkiDroid-Tutorial_Deck,dasho,se,100.538491731152
AnkiDroid-Tutorial_Deck,dasho,se,101.639416855424
AnkiDroid-Tutorial_Deck,dasho,se,101.311395786524
AnkiDroid-Tutorial_Deck,dasho,se,100.4301141376
AnkiDroid-Tutorial_Deck,dasho,se,100.685335564988
AnkiDroid-Tutorial_Deck,dasho,se,101.079370582668
AnkiDroid-Tutorial_Deck,dasho,se,101.224220737332
AnkiDroid-Tutorial_Deck,none,,102.176261063416
AnkiDroid-Tutorial_Deck,none,,101.766226890756
AnkiDroid-Tutorial_Deck,none,,101.268993033103
AnkiDroid-Tutorial_Deck,none,,101.33324977288
AnkiDroid-Tutorial_Deck,none,,101.905737179216
AnkiDroid-Tutorial_Deck,none,,101.874416134112
AnkiDroid-Tutorial_Deck,none,,101.321990777632
AnkiDroid-Tutorial_Deck,none,,101.259738758872
AnkiDroid-Tutorial_Deck,none,,100.90729340354
AnkiDroid-Tutorial_Deck,none,,100.968100952924
AnkiDroid-Tutorial_Deck,none,,100.55612075942
AnkiDroid-Tutorial_Deck,none,,101.686011694812
AnkiDroid-Tutorial_Deck,none,,101.270956350464
AnkiDroid-Tutorial_Deck,none,,100.360930072596
AnkiDroid-Tutorial_Deck,none,,101.913243653356
AnkiDroid-Tutorial_Deck,none,,101.39832968552
AnkiDroid-Tutorial_Deck,none,,101.559586109012
AnkiDroid-Tutorial_Deck,none,,101.642367240852
AnkiDroid-Tutorial_Deck,none,,101.930823601032
AnkiDroid-Tutorial_Deck,none,,101.371161674084
AnkiDroid-Tutorial_Deck,none,,101.447425400696
AnkiDroid-Tutorial_Deck,none,,102.00606722008
AnkiDroid-Tutorial_Deck,none,,102.376440095136
AnkiDroid-Tutorial_Deck,none,,100.166393876852
AnkiDroid-Tutorial_Deck,none,,100.923763032628
AnkiDroid-Tutorial_Deck,none,,100.618402141225
AnkiDroid-Tutorial_Deck,none,,102.044417462724
AnkiDroid-Tutorial_Deck,none,,101.723372209248
AnkiDroid-Tutorial_Deck,none,,100.651908056768
AnkiDroid-Tutorial_Deck,none,,100.482251263076
AnkiDroid-Tutorial_Deck,proguard,all,99.7441015255526
AnkiDroid-Tutorial_Deck,proguard,all,101.694096347352
AnkiDroid-Tutorial_Deck,proguard,all,101.222984547128
AnkiDroid-Tutorial_Deck,proguard,all,101.643702294844
AnkiDroid-Tutorial_Deck,proguard,all,101.59144545696
AnkiDroid-Tutorial_Deck,proguard,all,101.019776874152
AnkiDroid-Tutorial_Deck,proguard,all,100.367739114088
AnkiDroid-Tutorial_Deck,proguard,all,100.999254233196
AnkiDroid-Tutorial_Deck,proguard,all,100.939693396384
AnkiDroid-Tutorial_Deck,proguard,all,99.9700526610357
AnkiDroid-Tutorial_Deck,proguard,all,100.623428116824
AnkiDroid-Tutorial_Deck,proguard,all,99.8818294704243
AnkiDroid-Tutorial_Deck,proguard,all,101.160900300788
AnkiDroid-Tutorial_Deck,proguard,all,101.768854085388
AnkiDroid-Tutorial_Deck,proguard,all,100.968569686964
AnkiDroid-Tutorial_Deck,proguard,all,100.472624915904
AnkiDroid-Tutorial_Deck,proguard,all,100.740649830592
AnkiDroid-Tutorial_Deck,proguard,all,100.54626981944
AnkiDroid-Tutorial_Deck,proguard,all,100.863663454724
AnkiDroid-Tutorial_Deck,proguard,all,99.3017252675197
AnkiDroid-Tutorial_Deck,proguard,all,100.536792747428
AnkiDroid-Tutorial_Deck,proguard,all,101.325948629324
AnkiDroid-Tutorial_Deck,proguard,all,99.8945947170681
AnkiDroid-Tutorial_Deck,proguard,all,100.9742640825
AnkiDroid-Tutorial_Deck,proguard,all,100.64987287538
AnkiDroid-Tutorial_Deck,proguard,all,101.383694153532
AnkiDroid-Tutorial_Deck,proguard,all,100.165662725088
AnkiDroid-Tutorial_Deck,proguard,all,100.893690124888
AnkiDroid-Tutorial_Deck,proguard,all,101.243988474612
AnkiDroid-Tutorial_Deck,proguard,all,100.236293062908
AnkiDroid-Tutorial_Deck,proguard,opt,99.2393992802879
AnkiDroid-Tutorial_Deck,proguard,opt,102.572415326524
AnkiDroid-Tutorial_Deck,proguard,opt,99.3273734497514
AnkiDroid-Tutorial_Deck,proguard,opt,99.8982487633481
AnkiDroid-Tutorial_Deck,proguard,opt,100.419819595076
AnkiDroid-Tutorial_Deck,proguard,opt,99.6391840502236
AnkiDroid-Tutorial_Deck,proguard,opt,99.7000331736837
AnkiDroid-Tutorial_Deck,proguard,opt,100.161838849749
AnkiDroid-Tutorial_Deck,proguard,opt,98.7354746842481
AnkiDroid-Tutorial_Deck,proguard,opt,102.202249890076
AnkiDroid-Tutorial_Deck,proguard,opt,102.09459864688
AnkiDroid-Tutorial_Deck,proguard,opt,101.397945604088
AnkiDroid-Tutorial_Deck,proguard,opt,99.1235423143242
AnkiDroid-Tutorial_Deck,proguard,opt,100.79046057526
AnkiDroid-Tutorial_Deck,proguard,opt,100.862588888168
AnkiDroid-Tutorial_Deck,proguard,opt,100.478478307388
AnkiDroid-Tutorial_Deck,proguard,opt,101.994089837072
AnkiDroid-Tutorial_Deck,proguard,opt,101.847703564972
AnkiDroid-Tutorial_Deck,proguard,opt,100.327462813812
AnkiDroid-Tutorial_Deck,proguard,opt,98.9879974034564
AnkiDroid-Tutorial_Deck,proguard,opt,99.9369627028477
AnkiDroid-Tutorial_Deck,proguard,opt,100.170133390656
AnkiDroid-Tutorial_Deck,proguard,opt,101.480185565872
AnkiDroid-Tutorial_Deck,proguard,opt,100.642538548416
AnkiDroid-Tutorial_Deck,proguard,opt,100.200689148412
AnkiDroid-Tutorial_Deck,proguard,opt,101.294412996568
AnkiDroid-Tutorial_Deck,proguard,opt,100.814035351044
AnkiDroid-Tutorial_Deck,proguard,opt,102.48666496904
AnkiDroid-Tutorial_Deck,proguard,opt,101.704234718692
AnkiDroid-Tutorial_Deck,proguard,opt,100.325822600308
AnkiDroid-Tutorial_Deck,proguard,rename,100.622164539416
AnkiDroid-Tutorial_Deck,proguard,rename,102.75383170646
AnkiDroid-Tutorial_Deck,proguard,rename,102.05647889768
AnkiDroid-Tutorial_Deck,proguard,rename,101.061788618876
AnkiDroid-Tutorial_Deck,proguard,rename,99.9863795768877
AnkiDroid-Tutorial_Deck,proguard,rename,100.21474474224
AnkiDroid-Tutorial_Deck,proguard,rename,100.61438178952
AnkiDroid-Tutorial_Deck,proguard,rename,101.10531262956
AnkiDroid-Tutorial_Deck,proguard,rename,99.5429243585919
AnkiDroid-Tutorial_Deck,proguard,rename,101.091377763148
AnkiDroid-Tutorial_Deck,proguard,rename,101.032963770036
AnkiDroid-Tutorial_Deck,proguard,rename,101.018308032588
AnkiDroid-Tutorial_Deck,proguard,rename,102.352446015204
AnkiDroid-Tutorial_Deck,proguard,rename,102.587501886656
AnkiDroid-Tutorial_Deck,proguard,rename,101.364639750328
